Episode,Reward,Timesteps
83516,18.4,910097
83517,18.6,910111
83518,19.0,910121
83519,19.3,910128
83520,19.7,910131
83521,19.1,910140
83522,19.6,910144
83523,19.4,910150
83524,19.5,910155
83525,19.1,910164
83526,18.4,910180
83527,18.8,910192
83528,19.0,910202
83529,19.3,910209
83530,19.7,910212
83531,19.1,910221
83532,19.6,910225
83533,19.4,910231
83534,19.5,910236
83535,19.1,910245
83536,18.4,910261
83537,19.0,910271
83538,19.0,910281
83539,19.3,910288
83540,19.7,910291
83541,19.1,910300
83542,19.6,910304
83543,19.4,910310
83544,19.5,910315
83545,19.1,910324
83546,18.4,910340
83547,18.6,910354
83548,19.0,910364
83549,19.3,910371
83550,19.7,910374
83551,19.1,910383
83552,19.6,910387
83553,19.4,910393
83554,19.5,910398
83555,19.1,910407
83556,18.4,910423
83557,19.0,910433
83558,19.0,910443
83559,19.3,910450
83560,19.7,910453
83561,19.1,910462
83562,19.6,910466
83563,19.2,910474
83564,19.5,910479
83565,19.1,910488
83566,18.4,910504
83567,19.0,910514
83568,19.0,910524
83569,19.3,910531
83570,19.7,910534
83571,19.1,910543
83572,19.6,910547
83573,19.4,910553
83574,19.5,910558
83575,19.1,910567
83576,18.4,910583
83577,19.2,910591
83578,19.0,910601
83579,19.3,910608
83580,19.7,910611
83581,19.1,910620
83582,19.6,910624
83583,19.4,910630
83584,19.5,910635
83585,19.1,910644
83586,18.4,910660
83587,18.6,910674
83588,19.0,910684
83589,19.3,910691
83590,19.7,910694
83591,-63.1,910870
83592,19.6,910874
83593,19.4,910880
83594,19.5,910885
83595,19.1,910894
83596,18.4,910910
83597,19.2,910918
83598,19.0,910928
83599,19.3,910935
83600,19.7,910938
83601,19.1,910947
83602,19.6,910951
83603,19.4,910957
83604,19.5,910962
83605,19.1,910971
83606,18.4,910987
83607,18.4,911003
83608,19.0,911013
83609,19.3,911020
83610,19.7,911023
83611,19.1,911032
83612,19.6,911036
83613,19.4,911042
83614,19.5,911047
83615,19.1,911056
83616,18.4,911072
83617,19.2,911080
83618,19.0,911090
83619,19.3,911097
83620,19.7,911100
83621,19.1,911109
83622,19.6,911113
83623,19.4,911119
83624,19.5,911124
83625,19.1,911133
83626,18.4,911149
83627,19.2,911157
83628,18.8,911169
83629,19.3,911176
83630,19.7,911179
83631,19.1,911188
83632,19.6,911192
83633,19.4,911198
83634,19.5,911203
83635,19.1,911212
83636,18.4,911228
83637,19.2,911236
83638,19.0,911246
83639,19.3,911253
83640,19.7,911256
83641,19.1,911265
83642,19.6,911269
83643,19.4,911275
83644,19.5,911280
83645,19.1,911289
83646,18.4,911305
83647,19.2,911313
83648,19.0,911323
83649,19.3,911330
83650,19.7,911333
83651,19.1,911342
83652,19.6,911346
83653,19.4,911352
83654,19.5,911357
83655,19.1,911366
83656,18.4,911382
83657,19.0,911392
83658,19.0,911402
83659,19.3,911409
83660,19.7,911412
83661,19.1,911421
83662,19.6,911425
83663,19.4,911431
83664,19.5,911436
83665,19.1,911445
83666,18.4,911461
83667,19.2,911469
83668,19.0,911479
83669,19.3,911486
83670,19.7,911489
83671,19.1,911498
83672,19.6,911502
83673,19.4,911508
83674,19.5,911513
83675,19.1,911522
83676,18.4,911538
83677,19.2,911546
83678,19.0,911556
83679,19.3,911563
83680,19.7,911566
83681,19.1,911575
83682,19.6,911579
83683,19.4,911585
83684,19.5,911590
83685,19.1,911599
83686,18.4,911615
83687,19.2,911623
83688,19.0,911633
83689,19.3,911640
83690,19.7,911643
83691,19.1,911652
83692,19.6,911656
83693,19.4,911662
83694,19.5,911667
83695,19.1,911676
83696,18.4,911692
83697,19.0,911702
83698,19.0,911712
83699,19.3,911719
83700,19.7,911722
83701,19.1,911731
83702,19.6,911735
83703,19.4,911741
83704,19.5,911746
83705,19.1,911755
83706,18.4,911771
83707,19.0,911781
83708,19.0,911791
83709,19.3,911798
83710,19.7,911801
83711,19.1,911810
83712,19.6,911814
83713,19.4,911820
83714,19.5,911825
83715,19.1,911834
83716,18.4,911850
83717,19.2,911858
83718,19.0,911868
83719,19.3,911875
83720,19.7,911878
83721,19.1,911887
83722,19.6,911891
83723,19.4,911897
83724,19.5,911902
83725,19.1,911911
83726,18.4,911927
83727,19.2,911935
83728,19.0,911945
83729,19.3,911952
83730,19.7,911955
83731,19.1,911964
83732,19.6,911968
83733,19.4,911974
83734,19.5,911979
83735,18.5,911989
83736,18.2,912007
83737,19.2,912015
83738,19.0,912025
83739,19.3,912032
83740,19.7,912035
83741,19.1,912044
83742,19.6,912048
83743,19.4,912054
83744,19.5,912059
83745,19.1,912068
83746,18.4,912084
83747,19.2,912092
83748,19.0,912102
83749,19.3,912109
83750,19.7,912112
83751,19.1,912121
83752,19.6,912125
83753,19.4,912131
83754,19.5,912136
83755,19.1,912145
83756,18.4,912161
83757,19.2,912169
83758,19.0,912179
83759,19.3,912186
83760,19.7,912189
83761,19.1,912198
83762,19.6,912202
83763,19.4,912208
83764,19.5,912213
83765,19.1,912222
83766,18.4,912238
83767,19.0,912248
83768,19.0,912258
83769,19.3,912265
83770,19.7,912268
83771,19.1,912277
83772,19.6,912281
83773,19.4,912287
83774,19.5,912292
83775,19.1,912301
83776,18.4,912317
83777,19.2,912325
83778,19.0,912335
83779,19.3,912342
83780,19.7,912345
83781,19.1,912354
83782,19.6,912358
83783,19.4,912364
83784,19.5,912369
83785,19.1,912378
83786,18.4,912394
83787,19.2,912402
83788,19.0,912412
83789,19.3,912419
83790,19.7,912422
83791,19.1,912431
83792,19.6,912435
83793,19.4,912441
83794,19.5,912446
83795,19.1,912455
83796,18.4,912471
83797,19.2,912479
83798,19.0,912489
83799,19.3,912496
83800,19.7,912499
83801,19.1,912508
83802,19.6,912512
83803,19.4,912518
83804,19.5,912523
83805,19.1,912532
83806,18.4,912548
83807,19.2,912556
83808,19.0,912566
83809,19.3,912573
83810,19.7,912576
83811,19.1,912585
83812,19.6,912589
83813,19.4,912595
83814,19.5,912600
83815,19.1,912609
83816,18.4,912625
83817,18.8,912637
83818,19.0,912647
83819,19.3,912654
83820,19.7,912657
83821,19.1,912666
83822,19.6,912670
83823,19.4,912676
83824,19.5,912681
83825,19.1,912690
83826,18.4,912706
83827,19.2,912714
83828,19.0,912724
83829,19.3,912731
83830,19.7,912734
83831,19.1,912743
83832,19.6,912747
83833,19.4,912753
83834,19.5,912758
83835,19.1,912767
83836,18.4,912783
83837,19.2,912791
83838,19.0,912801
83839,19.3,912808
83840,19.7,912811
83841,19.1,912820
83842,19.6,912824
83843,19.4,912830
83844,19.5,912835
83845,19.1,912844
83846,18.4,912860
83847,19.0,912870
83848,19.0,912880
83849,19.3,912887
83850,19.7,912890
83851,19.1,912899
83852,19.6,912903
83853,19.4,912909
83854,19.5,912914
83855,19.1,912923
83856,18.4,912939
83857,18.6,912953
83858,19.0,912963
83859,19.3,912970
83860,19.7,912973
83861,18.3,912985
83862,19.6,912989
83863,19.4,912995
83864,19.5,913000
83865,19.1,913009
83866,18.4,913025
83867,19.2,913033
83868,19.0,913043
83869,19.3,913050
83870,19.7,913053
83871,19.1,913062
83872,19.6,913066
83873,19.4,913072
83874,19.5,913077
83875,19.1,913086
83876,18.4,913102
83877,19.2,913110
83878,19.0,913120
83879,19.3,913127
83880,19.7,913130
83881,19.1,913139
83882,19.6,913143
83883,19.4,913149
83884,19.5,913154
83885,19.1,913163
83886,18.4,913179
83887,19.2,913187
83888,19.0,913197
83889,19.3,913204
83890,19.7,913207
83891,19.1,913216
83892,19.6,913220
83893,19.4,913226
83894,19.5,913231
83895,19.1,913240
83896,18.4,913256
83897,19.2,913264
83898,19.0,913274
83899,19.3,913281
83900,19.7,913284
83901,19.1,913293
83902,19.6,913297
83903,19.4,913303
83904,19.5,913308
83905,19.1,913317
83906,18.2,913335
83907,19.0,913345
83908,19.0,913355
83909,19.3,913362
83910,19.7,913365
83911,19.1,913374
83912,19.6,913378
83913,19.4,913384
83914,19.5,913389
83915,19.1,913398
83916,18.4,913414
83917,19.0,913424
83918,19.0,913434
83919,19.3,913441
83920,19.7,913444
83921,19.1,913453
83922,8.4,913544
83923,19.4,913550
83924,-431.5,914550
83925,-328.5,915550
83926,19.5,915555
83927,19.1,915564
83928,18.4,915580
83929,19.2,915588
83930,19.0,915598
83931,19.3,915605
83932,19.7,915608
83933,19.1,915617
83934,15.8,915639
83935,19.4,915645
83936,19.5,915650
83937,19.1,915659
83938,18.4,915675
83939,19.0,915685
83940,19.0,915695
83941,19.3,915702
83942,19.7,915705
83943,19.1,915714
83944,17.6,915733
83945,19.4,915739
83946,19.5,915744
83947,19.1,915753
83948,18.4,915769
83949,19.2,915777
83950,19.0,915787
83951,19.3,915794
83952,19.7,915797
83953,19.1,915806
83954,19.6,915810
83955,19.4,915816
83956,19.5,915821
83957,19.1,915830
83958,18.4,915846
83959,19.0,915856
83960,19.0,915866
83961,19.3,915873
83962,19.7,915876
83963,19.1,915885
83964,12.2,915963
83965,19.4,915969
83966,19.5,915974
83967,19.1,915983
83968,18.4,915999
83969,19.2,916007
83970,19.0,916017
83971,19.3,916024
83972,19.7,916027
83973,19.1,916036
83974,17.2,916049
83975,19.4,916055
83976,19.5,916060
83977,19.1,916069
83978,18.4,916085
83979,19.2,916093
83980,19.0,916103
83981,19.3,916110
83982,19.7,916113
83983,19.1,916122
83984,18.2,916140
83985,19.4,916146
83986,19.5,916151
83987,19.1,916160
83988,18.4,916176
83989,19.2,916184
83990,19.0,916194
83991,19.3,916201
83992,19.7,916204
83993,19.1,916213
83994,19.6,916217
83995,19.4,916223
83996,19.3,916230
83997,19.1,916239
83998,18.4,916255
83999,19.2,916263
84000,19.0,916273
84001,19.3,916280
84002,19.7,916283
84003,19.1,916292
84004,14.6,916326
84005,19.4,916332
84006,19.5,916337
84007,19.1,916346
84008,18.4,916362
84009,19.0,916372
84010,19.0,916382
84011,19.3,916389
84012,19.7,916392
84013,19.1,916401
84014,17.2,916409
84015,19.4,916415
84016,19.5,916420
84017,19.1,916429
84018,18.4,916445
84019,19.2,916453
84020,19.0,916463
84021,19.3,916470
84022,19.7,916473
84023,19.1,916482
84024,17.6,916491
84025,19.4,916497
84026,19.5,916502
84027,19.1,916511
84028,18.4,916527
84029,19.2,916535
84030,19.0,916545
84031,19.3,916552
84032,19.7,916555
84033,19.1,916564
84034,16.4,916590
84035,19.4,916596
84036,19.5,916601
84037,19.1,916610
84038,18.4,916626
84039,19.2,916634
84040,19.0,916644
84041,19.3,916651
84042,19.7,916654
84043,19.1,916663
84044,19.2,916671
84045,19.4,916677
84046,19.5,916682
84047,19.1,916691
84048,18.4,916707
84049,19.0,916717
84050,19.0,916727
84051,19.3,916734
84052,19.7,916737
84053,19.1,916746
84054,14.0,916796
84055,19.4,916802
84056,19.5,916807
84057,18.9,916818
84058,18.4,916834
84059,19.2,916842
84060,19.0,916852
84061,19.3,916859
84062,19.7,916862
84063,19.1,916871
84064,19.0,916876
84065,19.4,916882
84066,19.5,916887
84067,19.1,916896
84068,18.4,916912
84069,19.2,916920
84070,19.0,916930
84071,19.3,916937
84072,19.7,916940
84073,19.1,916949
84074,15.8,916986
84075,19.4,916992
84076,19.5,916997
84077,19.1,917006
84078,18.4,917022
84079,19.2,917030
84080,19.0,917040
84081,19.3,917047
84082,19.7,917050
84083,19.1,917059
84084,15.8,917071
84085,19.4,917077
84086,19.5,917082
84087,19.1,917091
84088,18.4,917107
84089,19.2,917115
84090,19.0,917125
84091,19.3,917132
84092,19.7,917135
84093,19.1,917144
84094,18.0,917164
84095,19.4,917170
84096,19.5,917175
84097,19.1,917184
84098,18.4,917200
84099,19.2,917208
84100,19.0,917218
84101,19.3,917225
84102,19.7,917228
84103,19.1,917237
84104,18.8,917249
84105,19.4,917255
84106,19.5,917260
84107,19.1,917269
84108,18.4,917285
84109,19.2,917293
84110,19.0,917303
84111,19.3,917310
84112,19.7,917313
84113,18.5,917323
84114,18.4,917329
84115,19.4,917335
84116,19.5,917340
84117,19.1,917349
84118,18.4,917365
84119,19.2,917373
84120,19.0,917383
84121,19.3,917390
84122,19.7,917393
84123,19.1,917402
84124,18.0,917417
84125,19.4,917423
84126,19.5,917428
84127,19.1,917437
84128,18.4,917453
84129,18.6,917467
84130,19.0,917477
84131,19.3,917484
84132,19.7,917487
84133,19.1,917496
84134,15.8,917508
84135,19.4,917514
84136,19.5,917519
84137,19.1,917528
84138,18.4,917544
84139,19.2,917552
84140,19.0,917562
84141,19.3,917569
84142,19.7,917572
84143,19.1,917581
84144,18.4,917587
84145,19.4,917593
84146,19.5,917598
84147,19.1,917607
84148,18.4,917623
84149,18.8,917635
84150,19.0,917645
84151,19.3,917652
84152,19.7,917655
84153,19.1,917664
84154,19.6,917668
84155,19.4,917674
84156,19.5,917679
84157,19.1,917688
84158,18.4,917704
84159,19.2,917712
84160,19.0,917722
84161,19.3,917729
84162,19.7,917732
84163,19.1,917741
84164,19.6,917745
84165,19.4,917751
84166,19.5,917756
84167,19.1,917765
84168,18.4,917781
84169,19.2,917789
84170,19.0,917799
84171,19.3,917806
84172,19.7,917809
84173,19.1,917818
84174,18.4,917834
84175,19.4,917840
84176,19.5,917845
84177,19.1,917854
84178,18.4,917870
84179,19.0,917880
84180,19.0,917890
84181,19.3,917897
84182,19.7,917900
84183,19.1,917909
84184,18.0,917919
84185,19.4,917925
84186,19.5,917930
84187,19.1,917939
84188,18.4,917955
84189,19.0,917965
84190,19.0,917975
84191,19.3,917982
84192,19.7,917985
84193,19.1,917994
84194,19.6,917998
84195,19.4,918004
84196,19.5,918009
84197,19.1,918018
84198,18.4,918034
84199,19.2,918042
84200,19.0,918052
84201,19.3,918059
84202,19.7,918062
84203,19.1,918071
84204,17.8,918078
84205,19.4,918084
84206,19.5,918089
84207,19.1,918098
84208,18.4,918114
84209,19.2,918122
84210,19.0,918132
84211,19.3,918139
84212,19.7,918142
84213,19.1,918151
84214,18.2,918159
84215,19.4,918165
84216,19.5,918170
84217,19.1,918179
84218,18.4,918195
84219,19.0,918205
84220,19.0,918215
84221,19.3,918222
84222,19.7,918225
84223,19.1,918234
84224,19.0,918239
84225,19.4,918245
84226,19.5,918250
84227,19.1,918259
84228,18.4,918275
84229,19.2,918283
84230,19.0,918293
84231,19.3,918300
84232,19.7,918303
84233,19.1,918312
84234,19.6,918316
84235,19.4,918322
84236,19.5,918327
84237,19.1,918336
84238,18.4,918352
84239,19.2,918360
84240,19.0,918370
84241,19.3,918377
84242,19.7,918380
84243,19.1,918389
84244,18.4,918395
84245,19.4,918401
84246,19.5,918406
84247,-326.0,919406
84248,19.1,919415
84249,18.4,919431
84250,19.2,919439
84251,19.0,919449
84252,19.3,919456
84253,19.7,919459
84254,19.1,919468
84255,18.4,919474
84256,19.4,919480
84257,19.5,919485
84258,19.1,919494
84259,18.4,919510
84260,19.2,919518
84261,19.0,919528
84262,19.3,919535
84263,19.7,919538
84264,19.1,919547
84265,19.6,919551
84266,19.4,919557
84267,19.5,919562
84268,19.1,919571
84269,18.4,919587
84270,19.2,919595
84271,19.0,919605
84272,19.3,919612
84273,19.7,919615
84274,19.1,919624
84275,19.0,919629
84276,19.4,919635
84277,19.5,919640
84278,19.1,919649
84279,18.4,919665
84280,19.2,919673
84281,19.0,919683
84282,19.3,919690
84283,19.7,919693
84284,19.1,919702
84285,18.8,919709
84286,19.4,919715
84287,19.5,919720
84288,19.1,919729
84289,18.4,919745
84290,19.2,919753
84291,19.0,919763
84292,19.3,919770
84293,19.7,919773
84294,19.1,919782
84295,19.6,919786
84296,19.4,919792
84297,19.5,919797
84298,19.1,919806
84299,18.4,919822
84300,19.2,919830
84301,19.0,919840
84302,19.3,919847
84303,19.7,919850
84304,19.1,919859
84305,19.6,919863
84306,19.4,919869
84307,19.5,919874
84308,19.1,919883
84309,18.4,919899
84310,19.2,919907
84311,19.0,919917
84312,19.3,919924
84313,19.7,919927
84314,19.1,919936
84315,19.0,919941
84316,19.4,919947
84317,18.9,919953
84318,19.1,919962
84319,18.4,919978
84320,19.0,919988
84321,19.0,919998
84322,19.3,920005
84323,19.7,920008
84324,19.1,920017
84325,19.0,920022
84326,19.4,920028
84327,19.5,920033
84328,19.1,920042
84329,18.4,920058
84330,19.2,920066
84331,19.0,920076
84332,19.3,920083
84333,19.7,920086
84334,19.1,920095
84335,17.8,920102
84336,19.4,920108
84337,19.5,920113
84338,19.1,920122
84339,18.4,920138
84340,19.2,920146
84341,19.0,920156
84342,19.1,920165
84343,19.7,920168
84344,19.1,920177
84345,19.6,920181
84346,19.4,920187
84347,19.5,920192
84348,19.1,920201
84349,18.4,920217
84350,19.4,920223
84351,19.0,920233
84352,19.3,920240
84353,19.7,920243
84354,19.1,920252
84355,17.8,920259
84356,19.4,920265
84357,19.5,920270
84358,19.1,920279
84359,18.4,920295
84360,19.2,920303
84361,19.0,920313
84362,19.3,920320
84363,19.7,920323
84364,19.1,920332
84365,19.6,920336
84366,19.4,920342
84367,19.5,920347
84368,19.1,920356
84369,18.4,920372
84370,19.2,920380
84371,19.0,920390
84372,19.3,920397
84373,19.7,920400
84374,19.1,920409
84375,19.0,920414
84376,19.4,920420
84377,19.5,920425
84378,19.1,920434
84379,18.4,920450
84380,19.2,920458
84381,19.0,920468
84382,19.3,920475
84383,19.7,920478
84384,19.1,920487
84385,19.6,920491
84386,19.4,920497
84387,19.5,920502
84388,19.1,920511
84389,18.4,920527
84390,19.2,920535
84391,19.0,920545
84392,19.3,920552
84393,19.7,920555
84394,19.1,920564
84395,19.0,920569
84396,19.4,920575
84397,19.5,920580
84398,19.1,920589
84399,18.4,920605
84400,19.2,920613
84401,19.0,920623
84402,19.3,920630
84403,19.7,920633
84404,19.1,920642
84405,19.6,920646
84406,19.4,920652
84407,19.5,920657
84408,19.1,920666
84409,18.4,920682
84410,19.2,920690
84411,19.0,920700
84412,19.3,920707
84413,19.7,920710
84414,19.1,920719
84415,18.0,920729
84416,19.4,920735
84417,19.5,920740
84418,19.1,920749
84419,18.4,920765
84420,19.2,920773
84421,19.0,920783
84422,19.3,920790
84423,19.7,920793
84424,19.1,920802
84425,17.2,920810
84426,19.4,920816
84427,19.5,920821
84428,19.1,920830
84429,18.4,920846
84430,19.2,920854
84431,19.0,920864
84432,19.3,920871
84433,19.7,920874
84434,19.1,920883
84435,17.8,920890
84436,19.4,920896
84437,19.5,920901
84438,19.1,920910
84439,18.4,920926
84440,19.2,920934
84441,19.0,920944
84442,19.3,920951
84443,19.7,920954
84444,19.1,920963
84445,19.6,920967
84446,19.4,920973
84447,19.5,920978
84448,19.1,920987
84449,18.4,921003
84450,19.2,921011
84451,19.0,921021
84452,19.3,921028
84453,19.7,921031
84454,19.1,921040
84455,19.6,921044
84456,19.4,921050
84457,19.5,921055
84458,19.1,921064
84459,18.4,921080
84460,19.0,921090
84461,19.0,921100
84462,19.3,921107
84463,19.7,921110
84464,19.1,921119
84465,19.6,921123
84466,19.4,921129
84467,19.5,921134
84468,19.1,921143
84469,18.4,921159
84470,19.2,921167
84471,19.0,921177
84472,19.3,921184
84473,19.7,921187
84474,19.1,921196
84475,18.2,921204
84476,19.4,921210
84477,19.5,921215
84478,19.1,921224
84479,18.4,921240
84480,19.2,921248
84481,19.0,921258
84482,19.3,921265
84483,19.7,921268
84484,19.1,921277
84485,18.8,921289
84486,19.4,921295
84487,19.5,921300
84488,19.1,921309
84489,18.4,921325
84490,19.2,921333
84491,19.0,921343
84492,19.3,921350
84493,19.7,921353
84494,19.1,921362
84495,19.6,921366
84496,19.4,921372
84497,19.5,921377
84498,18.9,921388
84499,18.4,921404
84500,19.2,921412
84501,19.0,921422
84502,19.3,921429
84503,19.7,921432
84504,19.1,921441
84505,19.6,921445
84506,19.4,921451
84507,19.5,921456
84508,19.1,921465
84509,18.4,921481
84510,19.2,921489
84511,19.0,921499
84512,19.3,921506
84513,19.7,921509
84514,19.1,921518
84515,19.6,921522
84516,19.4,921528
84517,19.5,921533
84518,19.1,921542
84519,18.4,921558
84520,19.2,921566
84521,19.0,921576
84522,19.3,921583
84523,19.7,921586
84524,19.1,921595
84525,19.0,921600
84526,19.4,921606
84527,19.5,921611
84528,19.1,921620
84529,18.4,921636
84530,19.2,921644
84531,19.0,921654
84532,19.3,921661
84533,19.7,921664
84534,19.1,921673
84535,19.6,921677
84536,19.4,921683
84537,19.5,921688
84538,19.1,921697
84539,18.4,921713
84540,19.2,921721
84541,19.0,921731
84542,18.7,921739
84543,19.7,921742
84544,19.1,921751
84545,19.6,921755
84546,19.4,921761
84547,19.5,921766
84548,19.1,921775
84549,18.4,921791
84550,19.2,921799
84551,19.0,921809
84552,19.1,921818
84553,19.7,921821
84554,19.1,921830
84555,19.6,921834
84556,19.4,921840
84557,19.5,921845
84558,19.1,921854
84559,18.4,921870
84560,19.2,921878
84561,19.0,921888
84562,19.3,921895
84563,19.7,921898
84564,19.1,921907
84565,19.6,921911
84566,19.4,921917
84567,19.5,921922
84568,19.1,921931
84569,18.4,921947
84570,19.2,921955
84571,19.0,921965
84572,18.7,921973
84573,19.7,921976
84574,19.1,921985
84575,19.6,921989
84576,19.4,921995
84577,19.5,922000
84578,19.1,922009
84579,18.4,922025
84580,19.2,922033
84581,19.0,922043
84582,18.7,922051
84583,19.7,922054
84584,19.1,922063
84585,19.6,922067
84586,19.4,922073
84587,19.5,922078
84588,19.1,922087
84589,18.4,922103
84590,19.2,922111
84591,19.0,922121
84592,19.3,922128
84593,19.7,922131
84594,19.1,922140
84595,19.6,922144
84596,19.4,922150
84597,19.5,922155
84598,19.1,922164
84599,18.4,922180
84600,19.2,922188
84601,19.0,922198
84602,19.3,922205
84603,19.7,922208
84604,19.1,922217
84605,19.6,922221
84606,19.4,922227
84607,19.5,922232
84608,19.1,922241
84609,18.4,922257
84610,19.2,922265
84611,19.0,922275
84612,19.3,922282
84613,19.7,922285
84614,19.1,922294
84615,19.4,922300
84616,19.4,922306
84617,19.5,922311
